Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100811/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.00
Liftedindex,5.61
LIFTcomputedusingvirtualtemperature,5.57
SWEATindex,218.59
Kindex,26.30
Crosstotalsindex,19.20
Verticaltotalsindex,21.30
Totalstotalsindex,40.50
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-11.78
EquilibrumLevelusingvirtualtemperature,872.15
LFCTusingvirtualtemperature,876.78
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.01
Pres[hPa]oftheLiftedCondensationLevel,965.71
Meanmixedlayerpotentialtemperature,288.89
Meanmixedlayermixingratio,9.75
1000hPato500hPathickness,5604.00
Precipitablewater[mm]forentiresounding,31.42
