Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130628/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.92
Liftedindex,4.99
LIFTcomputedusingvirtualtemperature,4.76
SWEATindex,110.80
Kindex,23.40
Crosstotalsindex,20.50
Verticaltotalsindex,22.90
Totalstotalsindex,43.40
ConvectiveAvailablePotentialEnergy,0.01
CAPEusingvirtualtemperature,0.33
ConvectiveInhibition,-70.90
CINSusingvirtualtemperature,-65.14
EquilibrumLevel,781.12
EquilibrumLevelusingvirtualtemperature,640.30
LevelofFreeConvection,785.22
LFCTusingvirtualtemperature,786.32
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.02
Temp[K]oftheLiftedCondensationLevel,283.96
Pres[hPa]oftheLiftedCondensationLevel,940.72
Meanmixedlayerpotentialtemperature,288.98
Meanmixedlayermixingratio,8.73
1000hPato500hPathickness,5536.00
Precipitablewater[mm]forentiresounding,24.58
