Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141207/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.37
Liftedindex,1.33
LIFTcomputedusingvirtualtemperature,0.90
SWEATindex,137.61
Kindex,27.80
Crosstotalsindex,16.70
Verticaltotalsindex,23.70
Totalstotalsindex,40.40
ConvectiveAvailablePotentialEnergy,0.03
CAPEusingvirtualtemperature,4.53
ConvectiveInhibition,-97.59
CINSusingvirtualtemperature,-63.95
EquilibrumLevel,656.81
EquilibrumLevelusingvirtualtemperature,635.68
LevelofFreeConvection,665.11
LFCTusingvirtualtemperature,693.37
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.74
Temp[K]oftheLiftedCondensationLevel,288.77
Pres[hPa]oftheLiftedCondensationLevel,897.97
Meanmixedlayerpotentialtemperature,297.81
Meanmixedlayermixingratio,12.61
1000hPato500hPathickness,5715.00
Precipitablewater[mm]forentiresounding,39.00
