Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120108/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.44
Liftedindex,4.09
LIFTcomputedusingvirtualtemperature,3.68
SWEATindex,31.80
Kindex,12.10
Crosstotalsindex,4.70
Verticaltotalsindex,20.70
Totalstotalsindex,25.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,289.86
Pres[hPa]oftheLiftedCondensationLevel,911.19
Meanmixedlayerpotentialtemperature,297.67
Meanmixedlayermixingratio,13.32
1000hPato500hPathickness,5764.00
Precipitablewater[mm]forentiresounding,35.87
