Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150806/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.74
Liftedindex,12.87
LIFTcomputedusingvirtualtemperature,12.79
SWEATindex,71.00
Kindex,-2.70
Crosstotalsindex,10.10
Verticaltotalsindex,20.10
Totalstotalsindex,30.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,270.38
Pres[hPa]oftheLiftedCondensationLevel,806.75
Meanmixedlayerpotentialtemperature,287.51
Meanmixedlayermixingratio,3.89
1000hPato500hPathickness,5512.00
Precipitablewater[mm]forentiresounding,10.94
