Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120702/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,15.22
Liftedindex,16.30
LIFTcomputedusingvirtualtemperature,16.24
SWEATindex,255.74
Kindex,-41.10
Crosstotalsindex,1.70
Verticaltotalsindex,21.70
Totalstotalsindex,23.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,270.28
Pres[hPa]oftheLiftedCondensationLevel,829.33
Meanmixedlayerpotentialtemperature,285.14
Meanmixedlayermixingratio,3.77
1000hPato500hPathickness,5547.00
Precipitablewater[mm]forentiresounding,5.98
