Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160810/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.17
Liftedindex,8.69
LIFTcomputedusingvirtualtemperature,8.49
SWEATindex,107.21
Kindex,6.40
Crosstotalsindex,15.80
Verticaltotalsindex,20.30
Totalstotalsindex,36.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.99
Pres[hPa]oftheLiftedCondensationLevel,915.31
Meanmixedlayerpotentialtemperature,289.22
Meanmixedlayermixingratio,7.85
1000hPato500hPathickness,5555.00
Precipitablewater[mm]forentiresounding,18.47
