Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141006/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.44
Liftedindex,4.98
LIFTcomputedusingvirtualtemperature,4.69
SWEATindex,30.79
Kindex,-17.30
Crosstotalsindex,12.30
Verticaltotalsindex,24.30
Totalstotalsindex,36.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.47
Pres[hPa]oftheLiftedCondensationLevel,886.81
Meanmixedlayerpotentialtemperature,293.38
Meanmixedlayermixingratio,8.97
1000hPato500hPathickness,5636.00
Precipitablewater[mm]forentiresounding,17.46
