Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120919/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.20
Liftedindex,0.92
LIFTcomputedusingvirtualtemperature,0.62
SWEATindex,113.20
Kindex,29.60
Crosstotalsindex,20.50
Verticaltotalsindex,27.50
Totalstotalsindex,48.00
ConvectiveAvailablePotentialEnergy,91.18
CAPEusingvirtualtemperature,115.53
ConvectiveInhibition,-174.73
CINSusingvirtualtemperature,-149.74
EquilibrumLevel,605.25
EquilibrumLevelusingvirtualtemperature,591.12
LevelofFreeConvection,754.83
LFCTusingvirtualtemperature,761.75
BulkRichardsonNumber,3.45
BulkRichardsonNumberusingCAPV,4.37
Temp[K]oftheLiftedCondensationLevel,284.95
Pres[hPa]oftheLiftedCondensationLevel,918.24
Meanmixedlayerpotentialtemperature,292.00
Meanmixedlayermixingratio,9.57
1000hPato500hPathickness,5580.00
Precipitablewater[mm]forentiresounding,23.68
