Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140605/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.64
Liftedindex,4.82
LIFTcomputedusingvirtualtemperature,4.60
SWEATindex,113.60
Kindex,-6.90
Crosstotalsindex,19.30
Verticaltotalsindex,24.30
Totalstotalsindex,43.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.38
Pres[hPa]oftheLiftedCondensationLevel,896.33
Meanmixedlayerpotentialtemperature,291.37
Meanmixedlayermixingratio,8.24
1000hPato500hPathickness,5594.00
Precipitablewater[mm]forentiresounding,19.26
