Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130808/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.41
Liftedindex,6.22
LIFTcomputedusingvirtualtemperature,6.07
SWEATindex,97.98
Kindex,21.90
Crosstotalsindex,15.70
Verticaltotalsindex,29.70
Totalstotalsindex,45.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,271.68
Pres[hPa]oftheLiftedCondensationLevel,768.32
Meanmixedlayerpotentialtemperature,292.94
Meanmixedlayermixingratio,4.56
1000hPato500hPathickness,5545.00
Precipitablewater[mm]forentiresounding,12.38
