Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140718/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.08
Liftedindex,13.11
LIFTcomputedusingvirtualtemperature,13.02
SWEATindex,228.77
Kindex,-31.10
Crosstotalsindex,12.30
Verticaltotalsindex,18.30
Totalstotalsindex,30.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,270.45
Pres[hPa]oftheLiftedCondensationLevel,808.31
Meanmixedlayerpotentialtemperature,287.41
Meanmixedlayermixingratio,3.91
1000hPato500hPathickness,5535.00
Precipitablewater[mm]forentiresounding,9.13
