Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141202/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.81
Liftedindex,-0.82
LIFTcomputedusingvirtualtemperature,-0.93
SWEATindex,114.60
Kindex,27.50
Crosstotalsindex,20.10
Verticaltotalsindex,24.70
Totalstotalsindex,44.80
ConvectiveAvailablePotentialEnergy,37.62
CAPEusingvirtualtemperature,52.62
ConvectiveInhibition,-113.77
CINSusingvirtualtemperature,-3.90
EquilibrumLevel,435.89
EquilibrumLevelusingvirtualtemperature,435.60
LevelofFreeConvection,604.59
LFCTusingvirtualtemperature,862.27
BulkRichardsonNumber,3.83
BulkRichardsonNumberusingCAPV,5.36
Temp[K]oftheLiftedCondensationLevel,288.03
Pres[hPa]oftheLiftedCondensationLevel,913.48
Meanmixedlayerpotentialtemperature,295.59
Meanmixedlayermixingratio,11.79
1000hPato500hPathickness,5667.00
Precipitablewater[mm]forentiresounding,37.49
