Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130225/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.30
Liftedindex,2.32
LIFTcomputedusingvirtualtemperature,2.37
SWEATindex,249.19
Kindex,34.10
Crosstotalsindex,20.50
Verticaltotalsindex,21.30
Totalstotalsindex,41.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,289.89
Pres[hPa]oftheLiftedCondensationLevel,909.55
Meanmixedlayerpotentialtemperature,297.86
Meanmixedlayermixingratio,13.46
1000hPato500hPathickness,5741.00
Precipitablewater[mm]forentiresounding,54.60
