Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110712/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,19.19
Liftedindex,17.74
LIFTcomputedusingvirtualtemperature,17.70
SWEATindex,61.01
Kindex,-57.30
Crosstotalsindex,-17.90
Verticaltotalsindex,21.10
Totalstotalsindex,3.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,273.84
Pres[hPa]oftheLiftedCondensationLevel,858.23
Meanmixedlayerpotentialtemperature,286.08
Meanmixedlayermixingratio,4.73
1000hPato500hPathickness,5582.00
Precipitablewater[mm]forentiresounding,8.19
