Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150608/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.97
Liftedindex,5.88
LIFTcomputedusingvirtualtemperature,5.66
SWEATindex,36.01
Kindex,-16.50
Crosstotalsindex,13.70
Verticaltotalsindex,21.70
Totalstotalsindex,35.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.35
Pres[hPa]oftheLiftedCondensationLevel,923.07
Meanmixedlayerpotentialtemperature,289.92
Meanmixedlayermixingratio,8.56
1000hPato500hPathickness,5627.00
Precipitablewater[mm]forentiresounding,15.37
