Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110105/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.26
Liftedindex,-1.15
LIFTcomputedusingvirtualtemperature,-1.72
SWEATindex,173.38
Kindex,32.60
Crosstotalsindex,21.80
Verticaltotalsindex,23.90
Totalstotalsindex,45.70
ConvectiveAvailablePotentialEnergy,136.50
CAPEusingvirtualtemperature,210.31
ConvectiveInhibition,-9.18
CINSusingvirtualtemperature,-5.60
EquilibrumLevel,419.44
EquilibrumLevelusingvirtualtemperature,418.55
LevelofFreeConvection,865.81
LFCTusingvirtualtemperature,872.50
BulkRichardsonNumber,17.40
BulkRichardsonNumberusingCAPV,26.81
Temp[K]oftheLiftedCondensationLevel,290.13
Pres[hPa]oftheLiftedCondensationLevel,911.16
Meanmixedlayerpotentialtemperature,297.96
Meanmixedlayermixingratio,13.56
1000hPato500hPathickness,5716.00
Precipitablewater[mm]forentiresounding,42.43
