Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110524/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.61
Liftedindex,4.51
LIFTcomputedusingvirtualtemperature,4.28
SWEATindex,236.42
Kindex,-15.90
Crosstotalsindex,17.10
Verticaltotalsindex,23.10
Totalstotalsindex,40.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-22.35
EquilibrumLevelusingvirtualtemperature,828.09
LFCTusingvirtualtemperature,832.22
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.13
Pres[hPa]oftheLiftedCondensationLevel,887.40
Meanmixedlayerpotentialtemperature,290.91
Meanmixedlayermixingratio,7.65
1000hPato500hPathickness,5559.00
Precipitablewater[mm]forentiresounding,13.72
