Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120312/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.36
Liftedindex,1.27
LIFTcomputedusingvirtualtemperature,0.78
SWEATindex,138.98
Kindex,-15.10
Crosstotalsindex,19.10
Verticaltotalsindex,21.90
Totalstotalsindex,41.00
ConvectiveAvailablePotentialEnergy,42.58
CAPEusingvirtualtemperature,67.07
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
EquilibrumLevel,744.69
EquilibrumLevelusingvirtualtemperature,736.02
LevelofFreeConvection,894.78
LFCTusingvirtualtemperature,894.98
BulkRichardsonNumber,139.27
BulkRichardsonNumberusingCAPV,219.37
Temp[K]oftheLiftedCondensationLevel,287.30
Pres[hPa]oftheLiftedCondensationLevel,894.98
Meanmixedlayerpotentialtemperature,296.56
Meanmixedlayermixingratio,11.48
1000hPato500hPathickness,5677.00
Precipitablewater[mm]forentiresounding,26.79
