Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130411/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.52
Liftedindex,2.20
LIFTcomputedusingvirtualtemperature,1.83
SWEATindex,150.79
Kindex,17.60
Crosstotalsindex,19.00
Verticaltotalsindex,21.70
Totalstotalsindex,40.70
ConvectiveAvailablePotentialEnergy,29.33
CAPEusingvirtualtemperature,46.38
ConvectiveInhibition,-16.25
CINSusingvirtualtemperature,-11.84
EquilibrumLevel,538.90
EquilibrumLevelusingvirtualtemperature,537.97
LevelofFreeConvection,874.31
LFCTusingvirtualtemperature,892.93
BulkRichardsonNumber,2.42
BulkRichardsonNumberusingCAPV,3.82
Temp[K]oftheLiftedCondensationLevel,286.82
Pres[hPa]oftheLiftedCondensationLevel,925.66
Meanmixedlayerpotentialtemperature,293.24
Meanmixedlayermixingratio,10.75
1000hPato500hPathickness,5619.00
Precipitablewater[mm]forentiresounding,27.93
