Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100919/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.06
Liftedindex,15.22
LIFTcomputedusingvirtualtemperature,15.52
SWEATindex,114.21
Kindex,24.40
Crosstotalsindex,15.30
Verticaltotalsindex,21.30
Totalstotalsindex,36.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,274.85
Pres[hPa]oftheLiftedCondensationLevel,835.24
Meanmixedlayerpotentialtemperature,289.37
Meanmixedlayermixingratio,5.23
1000hPato500hPathickness,5621.00
Precipitablewater[mm]forentiresounding,28.10
