Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130314/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.54
Liftedindex,3.72
LIFTcomputedusingvirtualtemperature,3.34
SWEATindex,162.19
Kindex,-3.00
Crosstotalsindex,19.80
Verticaltotalsindex,21.90
Totalstotalsindex,41.70
ConvectiveAvailablePotentialEnergy,0.02
CAPEusingvirtualtemperature,0.67
ConvectiveInhibition,-61.68
CINSusingvirtualtemperature,-54.41
EquilibrumLevel,787.61
EquilibrumLevelusingvirtualtemperature,785.84
LevelofFreeConvection,791.04
LFCTusingvirtualtemperature,799.47
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.09
Temp[K]oftheLiftedCondensationLevel,285.89
Pres[hPa]oftheLiftedCondensationLevel,892.10
Meanmixedlayerpotentialtemperature,295.38
Meanmixedlayermixingratio,10.49
1000hPato500hPathickness,5678.00
Precipitablewater[mm]forentiresounding,23.60
