Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150917/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.65
Liftedindex,1.64
LIFTcomputedusingvirtualtemperature,1.65
SWEATindex,118.00
Kindex,31.80
Crosstotalsindex,20.90
Verticaltotalsindex,27.90
Totalstotalsindex,48.80
ConvectiveAvailablePotentialEnergy,1.82
CAPEusingvirtualtemperature,4.99
ConvectiveInhibition,-244.66
CINSusingvirtualtemperature,-224.68
EquilibrumLevel,636.95
EquilibrumLevelusingvirtualtemperature,616.90
LevelofFreeConvection,697.44
LFCTusingvirtualtemperature,698.06
BulkRichardsonNumber,0.02
BulkRichardsonNumberusingCAPV,0.05
Temp[K]oftheLiftedCondensationLevel,284.68
Pres[hPa]oftheLiftedCondensationLevel,922.08
Meanmixedlayerpotentialtemperature,291.38
Meanmixedlayermixingratio,9.39
1000hPato500hPathickness,5590.00
Precipitablewater[mm]forentiresounding,29.36
