Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150222/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.19
Liftedindex,4.07
LIFTcomputedusingvirtualtemperature,3.33
SWEATindex,390.61
Kindex,28.80
Crosstotalsindex,16.80
Verticaltotalsindex,19.70
Totalstotalsindex,36.50
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,290.89
Pres[hPa]oftheLiftedCondensationLevel,911.50
Meanmixedlayerpotentialtemperature,298.71
Meanmixedlayermixingratio,14.23
1000hPato500hPathickness,5777.00
Precipitablewater[mm]forentiresounding,42.82
