Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140127/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.32
Liftedindex,7.09
LIFTcomputedusingvirtualtemperature,6.67
SWEATindex,158.82
Kindex,-3.60
Crosstotalsindex,13.60
Verticaltotalsindex,16.50
Totalstotalsindex,30.10
ConvectiveAvailablePotentialEnergy,24.09
CAPEusingvirtualtemperature,33.38
ConvectiveInhibition,-5.93
CINSusingvirtualtemperature,-2.66
EquilibrumLevel,791.21
EquilibrumLevelusingvirtualtemperature,790.23
LevelofFreeConvection,868.14
LFCTusingvirtualtemperature,879.83
BulkRichardsonNumber,3.15
BulkRichardsonNumberusingCAPV,4.37
Temp[K]oftheLiftedCondensationLevel,286.56
Pres[hPa]oftheLiftedCondensationLevel,898.24
Meanmixedlayerpotentialtemperature,295.49
Meanmixedlayermixingratio,10.88
1000hPato500hPathickness,5726.00
Precipitablewater[mm]forentiresounding,24.60
