Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100624/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.82
Liftedindex,3.94
LIFTcomputedusingvirtualtemperature,3.82
SWEATindex,115.01
Kindex,2.70
Crosstotalsindex,21.90
Verticaltotalsindex,22.70
Totalstotalsindex,44.60
ConvectiveAvailablePotentialEnergy,0.79
CAPEusingvirtualtemperature,1.68
ConvectiveInhibition,-43.33
CINSusingvirtualtemperature,-35.88
EquilibrumLevel,833.26
EquilibrumLevelusingvirtualtemperature,825.71
LevelofFreeConvection,855.83
LFCTusingvirtualtemperature,859.52
BulkRichardsonNumber,0.05
BulkRichardsonNumberusingCAPV,0.10
Temp[K]oftheLiftedCondensationLevel,283.39
Pres[hPa]oftheLiftedCondensationLevel,938.15
Meanmixedlayerpotentialtemperature,288.62
Meanmixedlayermixingratio,8.45
1000hPato500hPathickness,5539.00
Precipitablewater[mm]forentiresounding,19.69
