Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150531/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.07
Liftedindex,1.49
LIFTcomputedusingvirtualtemperature,1.30
SWEATindex,163.01
Kindex,12.10
Crosstotalsindex,18.10
Verticaltotalsindex,25.10
Totalstotalsindex,43.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,287.67
Pres[hPa]oftheLiftedCondensationLevel,935.35
Meanmixedlayerpotentialtemperature,293.23
Meanmixedlayermixingratio,11.24
1000hPato500hPathickness,5662.00
Precipitablewater[mm]forentiresounding,30.83
