Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110214/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.30
Liftedindex,0.42
LIFTcomputedusingvirtualtemperature,-0.11
SWEATindex,178.61
Kindex,25.20
Crosstotalsindex,18.00
Verticaltotalsindex,20.90
Totalstotalsindex,38.90
ConvectiveAvailablePotentialEnergy,110.39
CAPEusingvirtualtemperature,213.12
ConvectiveInhibition,-8.84
CINSusingvirtualtemperature,-2.41
EquilibrumLevel,325.71
EquilibrumLevelusingvirtualtemperature,323.27
LevelofFreeConvection,883.20
LFCTusingvirtualtemperature,908.84
BulkRichardsonNumber,12.41
BulkRichardsonNumberusingCAPV,23.95
Temp[K]oftheLiftedCondensationLevel,290.92
Pres[hPa]oftheLiftedCondensationLevel,917.84
Meanmixedlayerpotentialtemperature,298.15
Meanmixedlayermixingratio,14.17
1000hPato500hPathickness,5727.00
Precipitablewater[mm]forentiresounding,40.28
