Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110602/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.65
Liftedindex,2.79
LIFTcomputedusingvirtualtemperature,2.61
SWEATindex,126.79
Kindex,22.40
Crosstotalsindex,20.00
Verticaltotalsindex,24.50
Totalstotalsindex,44.50
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.72
Pres[hPa]oftheLiftedCondensationLevel,919.27
Meanmixedlayerpotentialtemperature,290.65
Meanmixedlayermixingratio,8.80
1000hPato500hPathickness,5581.00
Precipitablewater[mm]forentiresounding,21.80
