Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150212/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.55
Liftedindex,-1.71
LIFTcomputedusingvirtualtemperature,-2.25
SWEATindex,156.41
Kindex,26.50
Crosstotalsindex,21.10
Verticaltotalsindex,24.30
Totalstotalsindex,45.40
ConvectiveAvailablePotentialEnergy,353.91
CAPEusingvirtualtemperature,498.07
ConvectiveInhibition,-9.56
CINSusingvirtualtemperature,-3.77
EquilibrumLevel,293.52
EquilibrumLevelusingvirtualtemperature,292.36
LevelofFreeConvection,881.01
LFCTusingvirtualtemperature,901.73
BulkRichardsonNumber,56.77
BulkRichardsonNumberusingCAPV,79.90
Temp[K]oftheLiftedCondensationLevel,289.50
Pres[hPa]oftheLiftedCondensationLevel,914.67
Meanmixedlayerpotentialtemperature,296.98
Meanmixedlayermixingratio,12.98
1000hPato500hPathickness,5673.00
Precipitablewater[mm]forentiresounding,33.86
