Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120113/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.75
Liftedindex,5.44
LIFTcomputedusingvirtualtemperature,5.10
SWEATindex,130.59
Kindex,4.80
Crosstotalsindex,16.20
Verticaltotalsindex,19.50
Totalstotalsindex,35.70
ConvectiveAvailablePotentialEnergy,22.17
CAPEusingvirtualtemperature,31.01
ConvectiveInhibition,-5.24
CINSusingvirtualtemperature,-1.36
EquilibrumLevel,742.60
EquilibrumLevelusingvirtualtemperature,737.99
LevelofFreeConvection,819.99
LFCTusingvirtualtemperature,840.23
BulkRichardsonNumber,0.52
BulkRichardsonNumberusingCAPV,0.73
Temp[K]oftheLiftedCondensationLevel,284.41
Pres[hPa]oftheLiftedCondensationLevel,872.45
Meanmixedlayerpotentialtemperature,295.72
Meanmixedlayermixingratio,9.71
1000hPato500hPathickness,5666.00
Precipitablewater[mm]forentiresounding,27.29
