Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100114/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.98
Liftedindex,2.31
LIFTcomputedusingvirtualtemperature,1.79
SWEATindex,169.62
Kindex,7.30
Crosstotalsindex,18.50
Verticaltotalsindex,21.50
Totalstotalsindex,40.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,-41.78
CINSusingvirtualtemperature,-27.09
EquilibrumLevel,815.98
EquilibrumLevelusingvirtualtemperature,814.87
LevelofFreeConvection,816.15
LFCTusingvirtualtemperature,821.92
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,287.26
Pres[hPa]oftheLiftedCondensationLevel,874.55
Meanmixedlayerpotentialtemperature,298.49
Meanmixedlayermixingratio,11.74
1000hPato500hPathickness,5734.00
Precipitablewater[mm]forentiresounding,25.35
