Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120510/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.29
Liftedindex,3.03
LIFTcomputedusingvirtualtemperature,2.74
SWEATindex,31.99
Kindex,-7.50
Crosstotalsindex,12.90
Verticaltotalsindex,24.90
Totalstotalsindex,37.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.82
Pres[hPa]oftheLiftedCondensationLevel,922.32
Meanmixedlayerpotentialtemperature,291.49
Meanmixedlayermixingratio,9.44
1000hPato500hPathickness,5615.00
Precipitablewater[mm]forentiresounding,16.01
