Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110717/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.26
Liftedindex,5.20
LIFTcomputedusingvirtualtemperature,5.04
SWEATindex,87.01
Kindex,18.50
Crosstotalsindex,21.10
Verticaltotalsindex,24.50
Totalstotalsindex,45.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.07
Pres[hPa]oftheLiftedCondensationLevel,950.70
Meanmixedlayerpotentialtemperature,287.20
Meanmixedlayermixingratio,8.13
1000hPato500hPathickness,5528.00
Precipitablewater[mm]forentiresounding,21.24
