Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101030/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.14
Liftedindex,4.95
LIFTcomputedusingvirtualtemperature,4.62
SWEATindex,30.01
Kindex,-9.90
Crosstotalsindex,8.90
Verticaltotalsindex,20.90
Totalstotalsindex,29.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.05
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-1.38
EquilibrumLevelusingvirtualtemperature,905.33
LFCTusingvirtualtemperature,907.34
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.01
Temp[K]oftheLiftedCondensationLevel,286.06
Pres[hPa]oftheLiftedCondensationLevel,913.05
Meanmixedlayerpotentialtemperature,293.60
Meanmixedlayermixingratio,10.36
1000hPato500hPathickness,5664.00
Precipitablewater[mm]forentiresounding,23.30
