Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110425/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.35
Liftedindex,1.58
LIFTcomputedusingvirtualtemperature,1.24
SWEATindex,173.62
Kindex,32.20
Crosstotalsindex,23.30
Verticaltotalsindex,23.50
Totalstotalsindex,46.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.19
Pres[hPa]oftheLiftedCondensationLevel,922.13
Meanmixedlayerpotentialtemperature,292.91
Meanmixedlayermixingratio,10.35
1000hPato500hPathickness,5625.00
Precipitablewater[mm]forentiresounding,31.33
