Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100130/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.39
Liftedindex,-1.03
LIFTcomputedusingvirtualtemperature,-1.44
SWEATindex,359.29
Kindex,21.20
Crosstotalsindex,21.00
Verticaltotalsindex,22.30
Totalstotalsindex,43.30
ConvectiveAvailablePotentialEnergy,278.45
CAPEusingvirtualtemperature,399.35
ConvectiveInhibition,-1.22
CINSusingvirtualtemperature,-0.16
EquilibrumLevel,397.43
EquilibrumLevelusingvirtualtemperature,395.00
LevelofFreeConvection,891.61
LFCTusingvirtualtemperature,901.05
BulkRichardsonNumber,43.41
BulkRichardsonNumberusingCAPV,62.26
Temp[K]oftheLiftedCondensationLevel,290.48
Pres[hPa]oftheLiftedCondensationLevel,906.15
Meanmixedlayerpotentialtemperature,298.78
Meanmixedlayermixingratio,13.94
1000hPato500hPathickness,5711.00
Precipitablewater[mm]forentiresounding,40.86
