Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160915/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.63
Liftedindex,5.03
LIFTcomputedusingvirtualtemperature,4.81
SWEATindex,151.79
Kindex,28.30
Crosstotalsindex,16.50
Verticaltotalsindex,20.30
Totalstotalsindex,36.80
ConvectiveAvailablePotentialEnergy,3.10
CAPEusingvirtualtemperature,4.48
ConvectiveInhibition,-85.81
CINSusingvirtualtemperature,-73.81
EquilibrumLevel,767.02
EquilibrumLevelusingvirtualtemperature,765.93
LevelofFreeConvection,803.76
LFCTusingvirtualtemperature,809.32
BulkRichardsonNumber,0.37
BulkRichardsonNumberusingCAPV,0.54
Temp[K]oftheLiftedCondensationLevel,287.67
Pres[hPa]oftheLiftedCondensationLevel,928.70
Meanmixedlayerpotentialtemperature,293.83
Meanmixedlayermixingratio,11.33
1000hPato500hPathickness,5669.00
Precipitablewater[mm]forentiresounding,39.23
