Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150607/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.52
Liftedindex,8.83
LIFTcomputedusingvirtualtemperature,8.65
SWEATindex,67.02
Kindex,-19.90
Crosstotalsindex,10.90
Verticaltotalsindex,19.90
Totalstotalsindex,30.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.80
Pres[hPa]oftheLiftedCondensationLevel,913.33
Meanmixedlayerpotentialtemperature,289.21
Meanmixedlayermixingratio,7.77
1000hPato500hPathickness,5623.00
Precipitablewater[mm]forentiresounding,15.63
