Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111223/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.71
Liftedindex,1.04
LIFTcomputedusingvirtualtemperature,0.80
SWEATindex,131.79
Kindex,26.50
Crosstotalsindex,15.30
Verticaltotalsindex,22.30
Totalstotalsindex,37.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,3.89
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-6.81
EquilibrumLevelusingvirtualtemperature,819.14
LFCTusingvirtualtemperature,871.58
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.11
Temp[K]oftheLiftedCondensationLevel,288.85
Pres[hPa]oftheLiftedCondensationLevel,910.34
Meanmixedlayerpotentialtemperature,296.72
Meanmixedlayermixingratio,12.48
1000hPato500hPathickness,5694.00
Precipitablewater[mm]forentiresounding,35.27
