Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100329/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.74
Liftedindex,0.71
LIFTcomputedusingvirtualtemperature,0.22
SWEATindex,166.41
Kindex,31.80
Crosstotalsindex,20.60
Verticaltotalsindex,21.30
Totalstotalsindex,41.90
ConvectiveAvailablePotentialEnergy,71.07
CAPEusingvirtualtemperature,97.60
ConvectiveInhibition,-8.51
CINSusingvirtualtemperature,-7.67
EquilibrumLevel,650.49
EquilibrumLevelusingvirtualtemperature,505.49
LevelofFreeConvection,906.96
LFCTusingvirtualtemperature,911.70
BulkRichardsonNumber,38.09
BulkRichardsonNumberusingCAPV,52.31
Temp[K]oftheLiftedCondensationLevel,291.65
Pres[hPa]oftheLiftedCondensationLevel,974.89
Meanmixedlayerpotentialtemperature,293.80
Meanmixedlayermixingratio,13.96
1000hPato500hPathickness,5679.00
Precipitablewater[mm]forentiresounding,40.56
