Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120323/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.82
Liftedindex,4.92
LIFTcomputedusingvirtualtemperature,5.02
SWEATindex,227.60
Kindex,36.90
Crosstotalsindex,20.10
Verticaltotalsindex,21.50
Totalstotalsindex,41.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,291.06
Pres[hPa]oftheLiftedCondensationLevel,953.67
Meanmixedlayerpotentialtemperature,295.05
Meanmixedlayermixingratio,13.74
1000hPato500hPathickness,5778.00
Precipitablewater[mm]forentiresounding,57.75
