Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151110/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.80
Liftedindex,4.62
LIFTcomputedusingvirtualtemperature,4.34
SWEATindex,140.21
Kindex,8.30
Crosstotalsindex,18.10
Verticaltotalsindex,19.70
Totalstotalsindex,37.80
ConvectiveAvailablePotentialEnergy,3.89
CAPEusingvirtualtemperature,6.57
ConvectiveInhibition,-14.64
CINSusingvirtualtemperature,-8.18
EquilibrumLevel,834.41
EquilibrumLevelusingvirtualtemperature,832.51
LevelofFreeConvection,865.22
LFCTusingvirtualtemperature,873.09
BulkRichardsonNumber,0.22
BulkRichardsonNumberusingCAPV,0.37
Temp[K]oftheLiftedCondensationLevel,284.98
Pres[hPa]oftheLiftedCondensationLevel,895.66
Meanmixedlayerpotentialtemperature,294.11
Meanmixedlayermixingratio,9.83
1000hPato500hPathickness,5651.00
Precipitablewater[mm]forentiresounding,21.95
