Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110921/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.84
Liftedindex,-0.72
LIFTcomputedusingvirtualtemperature,-0.96
SWEATindex,43.79
Kindex,6.30
Crosstotalsindex,17.90
Verticaltotalsindex,29.90
Totalstotalsindex,47.80
ConvectiveAvailablePotentialEnergy,109.41
CAPEusingvirtualtemperature,127.74
ConvectiveInhibition,-302.37
CINSusingvirtualtemperature,-228.45
EquilibrumLevel,367.27
EquilibrumLevelusingvirtualtemperature,366.96
LevelofFreeConvection,529.86
LFCTusingvirtualtemperature,540.54
BulkRichardsonNumber,2.06
BulkRichardsonNumberusingCAPV,2.41
Temp[K]oftheLiftedCondensationLevel,283.49
Pres[hPa]oftheLiftedCondensationLevel,886.08
Meanmixedlayerpotentialtemperature,293.47
Meanmixedlayermixingratio,8.99
1000hPato500hPathickness,5595.00
Precipitablewater[mm]forentiresounding,22.17
