Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101017/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,18.39
Liftedindex,19.14
LIFTcomputedusingvirtualtemperature,19.06
SWEATindex,68.98
Kindex,-22.10
Crosstotalsindex,-4.50
Verticaltotalsindex,19.50
Totalstotalsindex,15.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,267.59
Pres[hPa]oftheLiftedCondensationLevel,780.74
Meanmixedlayerpotentialtemperature,287.21
Meanmixedlayermixingratio,3.26
1000hPato500hPathickness,5592.00
Precipitablewater[mm]forentiresounding,6.31
