Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150315/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.16
Liftedindex,4.13
LIFTcomputedusingvirtualtemperature,3.73
SWEATindex,212.12
Kindex,-8.30
Crosstotalsindex,12.90
Verticaltotalsindex,22.90
Totalstotalsindex,35.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.06
Pres[hPa]oftheLiftedCondensationLevel,871.29
Meanmixedlayerpotentialtemperature,296.52
Meanmixedlayermixingratio,10.16
1000hPato500hPathickness,5679.00
Precipitablewater[mm]forentiresounding,19.28
