Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150825/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.37
Liftedindex,0.45
LIFTcomputedusingvirtualtemperature,0.12
SWEATindex,209.19
Kindex,26.80
Crosstotalsindex,23.60
Verticaltotalsindex,26.70
Totalstotalsindex,50.30
ConvectiveAvailablePotentialEnergy,73.29
CAPEusingvirtualtemperature,87.08
ConvectiveInhibition,-326.12
CINSusingvirtualtemperature,-206.10
EquilibrumLevel,392.97
EquilibrumLevelusingvirtualtemperature,392.27
LevelofFreeConvection,485.48
LFCTusingvirtualtemperature,670.03
BulkRichardsonNumber,2.42
BulkRichardsonNumberusingCAPV,2.88
Temp[K]oftheLiftedCondensationLevel,285.06
Pres[hPa]oftheLiftedCondensationLevel,894.92
Meanmixedlayerpotentialtemperature,294.26
Meanmixedlayermixingratio,9.95
1000hPato500hPathickness,5637.00
Precipitablewater[mm]forentiresounding,29.51
