Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110308/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.99
Liftedindex,6.31
LIFTcomputedusingvirtualtemperature,5.92
SWEATindex,157.39
Kindex,-6.30
Crosstotalsindex,15.10
Verticaltotalsindex,17.50
Totalstotalsindex,32.60
ConvectiveAvailablePotentialEnergy,16.86
CAPEusingvirtualtemperature,25.01
ConvectiveInhibition,-17.63
CINSusingvirtualtemperature,-14.25
EquilibrumLevel,784.08
EquilibrumLevelusingvirtualtemperature,783.74
LevelofFreeConvection,889.03
LFCTusingvirtualtemperature,893.92
BulkRichardsonNumber,1.65
BulkRichardsonNumberusingCAPV,2.44
Temp[K]oftheLiftedCondensationLevel,287.51
Pres[hPa]oftheLiftedCondensationLevel,926.10
Meanmixedlayerpotentialtemperature,293.90
Meanmixedlayermixingratio,11.25
1000hPato500hPathickness,5708.00
Precipitablewater[mm]forentiresounding,27.18
