Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150722/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.40
Liftedindex,8.71
LIFTcomputedusingvirtualtemperature,8.74
SWEATindex,146.60
Kindex,18.90
Crosstotalsindex,18.70
Verticaltotalsindex,19.10
Totalstotalsindex,37.80
ConvectiveAvailablePotentialEnergy,9.66
CAPEusingvirtualtemperature,16.89
ConvectiveInhibition,-74.73
CINSusingvirtualtemperature,-76.01
EquilibrumLevel,683.47
EquilibrumLevelusingvirtualtemperature,676.99
LevelofFreeConvection,744.77
LFCTusingvirtualtemperature,750.25
BulkRichardsonNumber,0.45
BulkRichardsonNumberusingCAPV,0.79
Temp[K]oftheLiftedCondensationLevel,285.74
Pres[hPa]oftheLiftedCondensationLevel,988.63
Meanmixedlayerpotentialtemperature,286.70
Meanmixedlayermixingratio,9.36
1000hPato500hPathickness,5556.00
Precipitablewater[mm]forentiresounding,28.67
