Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110906/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.15
Liftedindex,4.75
LIFTcomputedusingvirtualtemperature,4.51
SWEATindex,79.38
Kindex,-18.70
Crosstotalsindex,19.10
Verticaltotalsindex,21.10
Totalstotalsindex,40.20
ConvectiveAvailablePotentialEnergy,21.93
CAPEusingvirtualtemperature,37.86
ConvectiveInhibition,-0.69
CINSusingvirtualtemperature,0.00
EquilibrumLevel,726.30
EquilibrumLevelusingvirtualtemperature,693.67
LevelofFreeConvection,905.87
LFCTusingvirtualtemperature,909.76
BulkRichardsonNumber,7.42
BulkRichardsonNumberusingCAPV,12.81
Temp[K]oftheLiftedCondensationLevel,282.93
Pres[hPa]oftheLiftedCondensationLevel,912.20
Meanmixedlayerpotentialtemperature,290.46
Meanmixedlayermixingratio,8.40
1000hPato500hPathickness,5543.00
Precipitablewater[mm]forentiresounding,19.96
