Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110312/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.10
Liftedindex,-3.88
LIFTcomputedusingvirtualtemperature,-4.28
SWEATindex,168.59
Kindex,17.10
Crosstotalsindex,22.50
Verticaltotalsindex,25.30
Totalstotalsindex,47.80
ConvectiveAvailablePotentialEnergy,645.88
CAPEusingvirtualtemperature,761.43
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
EquilibrumLevel,263.71
EquilibrumLevelusingvirtualtemperature,262.99
LevelofFreeConvection,926.48
LFCTusingvirtualtemperature,926.48
BulkRichardsonNumber,259.13
BulkRichardsonNumberusingCAPV,305.48
Temp[K]oftheLiftedCondensationLevel,290.83
Pres[hPa]oftheLiftedCondensationLevel,926.48
Meanmixedlayerpotentialtemperature,297.26
Meanmixedlayermixingratio,13.95
1000hPato500hPathickness,5683.00
Precipitablewater[mm]forentiresounding,40.95
