Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150902/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.07
Liftedindex,12.58
LIFTcomputedusingvirtualtemperature,12.70
SWEATindex,71.02
Kindex,-9.30
Crosstotalsindex,7.30
Verticaltotalsindex,26.30
Totalstotalsindex,33.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,267.30
Pres[hPa]oftheLiftedCondensationLevel,745.18
Meanmixedlayerpotentialtemperature,290.75
Meanmixedlayermixingratio,3.39
1000hPato500hPathickness,5574.00
Precipitablewater[mm]forentiresounding,12.11
