Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100705/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.36
Liftedindex,14.19
LIFTcomputedusingvirtualtemperature,13.97
SWEATindex,111.39
Kindex,-20.10
Crosstotalsindex,10.10
Verticaltotalsindex,14.70
Totalstotalsindex,24.80
ConvectiveAvailablePotentialEnergy,1.35
CAPEusingvirtualtemperature,2.46
ConvectiveInhibition,-124.64
CINSusingvirtualtemperature,-110.98
EquilibrumLevel,751.57
EquilibrumLevelusingvirtualtemperature,750.73
LevelofFreeConvection,773.76
LFCTusingvirtualtemperature,777.59
BulkRichardsonNumber,0.02
BulkRichardsonNumberusingCAPV,0.04
Temp[K]oftheLiftedCondensationLevel,282.77
Pres[hPa]oftheLiftedCondensationLevel,914.73
Meanmixedlayerpotentialtemperature,290.08
Meanmixedlayermixingratio,8.29
1000hPato500hPathickness,5631.00
Precipitablewater[mm]forentiresounding,21.37
