Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140314/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.23
Liftedindex,0.92
LIFTcomputedusingvirtualtemperature,0.60
SWEATindex,133.61
Kindex,21.40
Crosstotalsindex,20.00
Verticaltotalsindex,22.10
Totalstotalsindex,42.10
ConvectiveAvailablePotentialEnergy,27.21
CAPEusingvirtualtemperature,36.40
ConvectiveInhibition,-4.33
CINSusingvirtualtemperature,-4.09
EquilibrumLevel,768.67
EquilibrumLevelusingvirtualtemperature,658.60
LevelofFreeConvection,858.47
LFCTusingvirtualtemperature,859.66
BulkRichardsonNumber,8.50
BulkRichardsonNumberusingCAPV,11.37
Temp[K]oftheLiftedCondensationLevel,285.62
Pres[hPa]oftheLiftedCondensationLevel,875.20
Meanmixedlayerpotentialtemperature,296.72
Meanmixedlayermixingratio,10.50
1000hPato500hPathickness,5651.00
Precipitablewater[mm]forentiresounding,31.40
