Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150524/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.00
Liftedindex,9.89
LIFTcomputedusingvirtualtemperature,9.70
SWEATindex,56.99
Kindex,-14.70
Crosstotalsindex,7.90
Verticaltotalsindex,19.90
Totalstotalsindex,27.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.45
Pres[hPa]oftheLiftedCondensationLevel,896.71
Meanmixedlayerpotentialtemperature,289.34
Meanmixedlayermixingratio,7.21
1000hPato500hPathickness,5570.00
Precipitablewater[mm]forentiresounding,15.46
