Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150415/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.12
Liftedindex,3.13
LIFTcomputedusingvirtualtemperature,2.92
SWEATindex,178.39
Kindex,19.60
Crosstotalsindex,19.40
Verticaltotalsindex,19.90
Totalstotalsindex,39.30
ConvectiveAvailablePotentialEnergy,19.77
CAPEusingvirtualtemperature,32.38
ConvectiveInhibition,-7.57
CINSusingvirtualtemperature,-5.33
EquilibrumLevel,813.39
EquilibrumLevelusingvirtualtemperature,766.66
LevelofFreeConvection,894.48
LFCTusingvirtualtemperature,902.53
BulkRichardsonNumber,4.07
BulkRichardsonNumberusingCAPV,6.67
Temp[K]oftheLiftedCondensationLevel,287.88
Pres[hPa]oftheLiftedCondensationLevel,929.41
Meanmixedlayerpotentialtemperature,293.97
Meanmixedlayermixingratio,11.47
1000hPato500hPathickness,5663.00
Precipitablewater[mm]forentiresounding,33.24
