Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131110/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.44
Liftedindex,-1.06
LIFTcomputedusingvirtualtemperature,-1.29
SWEATindex,58.39
Kindex,20.90
Crosstotalsindex,14.50
Verticaltotalsindex,30.50
Totalstotalsindex,45.00
ConvectiveAvailablePotentialEnergy,88.66
CAPEusingvirtualtemperature,117.98
ConvectiveInhibition,-353.84
CINSusingvirtualtemperature,-276.87
EquilibrumLevel,363.74
EquilibrumLevelusingvirtualtemperature,361.67
LevelofFreeConvection,596.14
LFCTusingvirtualtemperature,640.28
BulkRichardsonNumber,4.28
BulkRichardsonNumberusingCAPV,5.69
Temp[K]oftheLiftedCondensationLevel,285.59
Pres[hPa]oftheLiftedCondensationLevel,866.29
Meanmixedlayerpotentialtemperature,297.56
Meanmixedlayermixingratio,10.60
1000hPato500hPathickness,5684.00
Precipitablewater[mm]forentiresounding,27.81
