Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151104/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.94
Liftedindex,0.75
LIFTcomputedusingvirtualtemperature,0.28
SWEATindex,162.78
Kindex,28.90
Crosstotalsindex,18.50
Verticaltotalsindex,25.50
Totalstotalsindex,44.00
ConvectiveAvailablePotentialEnergy,0.55
CAPEusingvirtualtemperature,2.51
ConvectiveInhibition,-321.99
CINSusingvirtualtemperature,-5.22
EquilibrumLevel,506.26
EquilibrumLevelusingvirtualtemperature,504.64
LevelofFreeConvection,513.56
LFCTusingvirtualtemperature,922.65
BulkRichardsonNumber,0.07
BulkRichardsonNumberusingCAPV,0.33
Temp[K]oftheLiftedCondensationLevel,290.67
Pres[hPa]oftheLiftedCondensationLevel,938.17
Meanmixedlayerpotentialtemperature,296.03
Meanmixedlayermixingratio,13.63
1000hPato500hPathickness,5732.00
Precipitablewater[mm]forentiresounding,41.75
