Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140217/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.80
Liftedindex,1.61
LIFTcomputedusingvirtualtemperature,1.10
SWEATindex,192.40
Kindex,23.40
Crosstotalsindex,17.80
Verticaltotalsindex,22.70
Totalstotalsindex,40.50
ConvectiveAvailablePotentialEnergy,3.85
CAPEusingvirtualtemperature,38.09
ConvectiveInhibition,-205.74
CINSusingvirtualtemperature,-128.83
EquilibrumLevel,558.37
EquilibrumLevelusingvirtualtemperature,551.03
LevelofFreeConvection,596.21
LFCTusingvirtualtemperature,667.56
BulkRichardsonNumber,0.42
BulkRichardsonNumberusingCAPV,4.12
Temp[K]oftheLiftedCondensationLevel,289.36
Pres[hPa]oftheLiftedCondensationLevel,874.08
Meanmixedlayerpotentialtemperature,300.72
Meanmixedlayermixingratio,13.46
1000hPato500hPathickness,5759.00
Precipitablewater[mm]forentiresounding,35.81
