Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130630/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.56
Liftedindex,2.89
LIFTcomputedusingvirtualtemperature,2.82
SWEATindex,116.80
Kindex,29.20
Crosstotalsindex,24.10
Verticaltotalsindex,24.70
Totalstotalsindex,48.80
ConvectiveAvailablePotentialEnergy,0.98
CAPEusingvirtualtemperature,1.41
ConvectiveInhibition,-34.45
CINSusingvirtualtemperature,-33.94
EquilibrumLevel,732.64
EquilibrumLevelusingvirtualtemperature,731.98
LevelofFreeConvection,766.14
LFCTusingvirtualtemperature,767.22
BulkRichardsonNumber,0.03
BulkRichardsonNumberusingCAPV,0.04
Temp[K]oftheLiftedCondensationLevel,284.01
Pres[hPa]oftheLiftedCondensationLevel,962.18
Meanmixedlayerpotentialtemperature,287.18
Meanmixedlayermixingratio,8.56
1000hPato500hPathickness,5523.00
Precipitablewater[mm]forentiresounding,27.69
