Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160322/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.88
Liftedindex,1.19
LIFTcomputedusingvirtualtemperature,0.81
SWEATindex,153.01
Kindex,23.70
Crosstotalsindex,20.70
Verticaltotalsindex,25.70
Totalstotalsindex,46.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,7.87
ConvectiveInhibition,-188.38
CINSusingvirtualtemperature,-152.56
EquilibrumLevel,655.66
EquilibrumLevelusingvirtualtemperature,529.50
LevelofFreeConvection,656.63
LFCTusingvirtualtemperature,680.90
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.31
Temp[K]oftheLiftedCondensationLevel,285.28
Pres[hPa]oftheLiftedCondensationLevel,885.24
Meanmixedlayerpotentialtemperature,295.40
Meanmixedlayermixingratio,10.15
1000hPato500hPathickness,5637.00
Precipitablewater[mm]forentiresounding,28.99
