Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120302/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.89
Liftedindex,3.29
LIFTcomputedusingvirtualtemperature,2.79
SWEATindex,135.99
Kindex,-9.90
Crosstotalsindex,15.10
Verticaltotalsindex,22.10
Totalstotalsindex,37.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,287.90
Pres[hPa]oftheLiftedCondensationLevel,880.08
Meanmixedlayerpotentialtemperature,298.62
Meanmixedlayermixingratio,12.15
1000hPato500hPathickness,5772.00
Precipitablewater[mm]forentiresounding,24.52
