Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120314/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.65
Liftedindex,0.35
LIFTcomputedusingvirtualtemperature,0.23
SWEATindex,213.20
Kindex,34.30
Crosstotalsindex,22.50
Verticaltotalsindex,22.70
Totalstotalsindex,45.20
ConvectiveAvailablePotentialEnergy,4.06
CAPEusingvirtualtemperature,11.06
ConvectiveInhibition,-7.27
CINSusingvirtualtemperature,-4.67
EquilibrumLevel,510.31
EquilibrumLevelusingvirtualtemperature,506.39
LevelofFreeConvection,866.08
LFCTusingvirtualtemperature,878.97
BulkRichardsonNumber,0.41
BulkRichardsonNumberusingCAPV,1.11
Temp[K]oftheLiftedCondensationLevel,291.19
Pres[hPa]oftheLiftedCondensationLevel,972.80
Meanmixedlayerpotentialtemperature,293.51
Meanmixedlayermixingratio,13.59
1000hPato500hPathickness,5682.00
Precipitablewater[mm]forentiresounding,48.95
