Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120301/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.98
Liftedindex,2.96
LIFTcomputedusingvirtualtemperature,2.56
SWEATindex,28.01
Kindex,-12.70
Crosstotalsindex,4.30
Verticaltotalsindex,22.30
Totalstotalsindex,26.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,288.51
Pres[hPa]oftheLiftedCondensationLevel,892.26
Meanmixedlayerpotentialtemperature,298.07
Meanmixedlayermixingratio,12.47
1000hPato500hPathickness,5766.00
Precipitablewater[mm]forentiresounding,21.64
